9837.18,then maybe even do it uh again um on their so-called rest day just a real quick five minutes of sure and in doing so build more capillaries into the relevant muscle groups and build their muscular endurance yep without eating into their overall recovery too much too much yeah so again the nice part about this is they don't Hammer you too much ,1
10047.6,glycolysis this is exactly why the community that I have worked a lot with professional fighters very high level boxers world champions UFC fighters it is a five minute round that you're going to do five times this is for world championship fights you get one minute break in between so imagine going like 30 on 30 off for five minutes ,1
10066.319,getting a one minute break and doing that five times even though the individual ballots are 30 seconds long the entire thing lasts so long it is primarily aerobic you have to have both capacities you got to get really high anaerobic you also have to have a lot of aerobic going on you have you're going to start running ,1
10519.26,talked about earlier the consequences of not having enough oxygen in or CO2 exhalation if you're restricting that this is going to be problematic so in your actual competition please go to the mouth if you need to right we practice a lot trying to stay nasal only for as long as possible but that's going to eventually happen when you're doing your ,1
10535.64,high intensity intervals and you're really going as hard as you can you're going to have to go to your mouth unless you're an absolute Freakazoid and you can say in your nose but that's not going to happen right most people can't get past say 70 or 80 percent while breathing through your nose um I know some people can get higher but ,1
10979.279,not a lot of eccentric load and yet one can go quote unquote all out for 30 to 60 seconds yep and and the consequences of a technical breakdown are minimal it's more like you're gonna actually have a worse performance rather than an injury rate so there's just a wonderful invention uh because of that where other things the consequences like say if ,1
10997.46,you're going to be doing a barbell or kettlebell activity the consequences of making a technical mistake you might actually get an acute injury right there so they're just a little bit higher in the risk scale how many sets or sometimes referred to as repeats so how many 30 to 60 second all out sprints again doesn't have to be ,1
11348.34,quality and the need for sufficient duration of this anaerobic work yeah how is five to six minutes per week of all out work that's pretty good so what that means for me is I would do three all out one minute sprints on one workout separated by a minute or ,1
11368.2,two maybe more and I would do that two or three times per week just trying to hit that five or six minute per week threshold yep actually I think uh one of the uh Marty gabala is the scientist a Canadian uh guy amazing work he was done a lot of ,1
12196.439,down and you'll go straight into a plank for a minute and you'll pick that up and you go straight into maybe body weight squats for two minutes then you go straight into another exercise and you can sort of rotate things around maybe you can do even some like Shadow Boxing stuff or some jump rope you can do different gymnastics movements and body ,1
12431.34,failure here so you need to practice that and this is when all kinds of things like breathing drills to just simply training in this fashion there's all kinds of exercise devices for your lungs and when we say that that's what we're really talking about the musculature around the lungs needs to not fatigue so that's the only other ,1
12447.66,little component I wanted to throw in here if we're not talking about acid buffering which in this particular case is not a problem anymore the time domain is long and slower so we have plenty of time to use fat as a fuel we also have plenty of time to use anaerobic and aerobic glycolysis and ,1
13058.76,maintain your muscles for many people that are listening to this I'm guessing that they have an interest in building more endurance but not just the ability to go further but the ability to go a given distance at a higher speed and to do it with better form and to breathe better and to feel better before during and after ,1
13081.7,for those folks maybe you could spell out a program that combines these different elements of endurance and does so in a way that informs how for instance the higher intensity short duration Sprints would be expected to improve their longer duration work and how perhaps their longer duration work can progress if they are careful to ,1
13503.479,hit my pain points I'll understand what's happening and the adaptation that I'm triggering when my legs are burning or I'm sucking for air through my mouth or I can calmly move along just through nasal breathing I will now know what's happening in my body and the specific adaptations that I'm triggering I think you also highlight something that is ,1
